ID	symbol	synonyms	ensembl
1346870	Map2k6	MAP kinase kinase 6|MKK6|SAPKK3|Prkmk6	ENSMUSG00000020623
1346871	Map2k7	MKK7|sek2|MAP kinase kinase 7|Jnkk2|Prkmk7|5930412N11Rik	ENSMUSG00000002948
1346872	Map3k1	MEKK1|Mekk	ENSMUSG00000021754
1346879	Map3k10	Mlk2|serine/threonine kinase|MKN28 derived nonreceptor_type|mixed lineage kinase 2|MKN28 kinase	ENSMUSG00000040390
1346880	Map3k11	Mlk3|2610017K16Rik	ENSMUSG00000004054
1346881	Map3k12	Zpk|DLK|MUK	ENSMUSG00000023050
2444243	Map3k13	C130026N12Rik	ENSMUSG00000033618
1858204	Map3k14	Nik	ENSMUSG00000020941
2448588	Map3k15		ENSMUSG00000031303
1203481	Map3k19	Ysk4	ENSMUSG00000051590
1346873	Map3k2	Mekk2|MEK kinase 2|9630061B06Rik	ENSMUSG00000024383
2443258	Map3k20	MLTKbeta|MLTKalpha|B230120H23Rik|Zak	ENSMUSG00000004085
2385307	Map3k21	BC021891	ENSMUSG00000031853
1346874	Map3k3	MAPKKK3|Mekk3	ENSMUSG00000020700
1346875	Map3k4	MTK1|MAPKKK4|D17Rp17|RP17|D17Rp17e|Mekk4|T-associated sex reversal|Tas	ENSMUSG00000014426
1346876	Map3k5	ASK1|Mekk5|7420452D20Rik|ASK	ENSMUSG00000071369
1855691	Map3k6	Ask2|MEKK6|MAPKKK6	ENSMUSG00000028862
1346877	Map3k7	Tak1|TGF-beta activated kinase 1|transforming growth factor-beta-activated kinase 1|TAK1|transforming growth factor beta-activated kinase 1	ENSMUSG00000028284
2446584	Map3k7cl	ORF63	ENSMUSG00000025610
1346878	Map3k8	Cot|Tpl2|c-COT|Tpl-2|Cot/Tpl2	ENSMUSG00000024235
2449952	Map3k9	Mlk1	ENSMUSG00000042724
97178	Map4	MAP 4|Mtap4	ENSMUSG00000032479
1346882	Map4k1	Hpk1	ENSMUSG00000037337
1346883	Map4k2	BL44|Rab8ip	ENSMUSG00000024948
2154405	Map4k3	9530052P13Rik	ENSMUSG00000024242
1349394	Map4k4	Nik|9430080K19Rik	ENSMUSG00000026074
1925503	Map4k5	MAPKKKK5|GCKR|KHS|4432415E19Rik	ENSMUSG00000034761
1201690	Map6	F-STOP|STOP|2810411E12Rik|Mtap6	ENSMUSG00000055407
3607784	Map6d1	A330066I15Rik	ENSMUSG00000041205
1328328	Map7	E-MAP-115|mste|ste|mshi|Mtap7	ENSMUSG00000019996
2384297	Map7d1	Parcc1|Rprc1|Mtap7d1	ENSMUSG00000028849
1917474	Map7d2	C030036K04Rik|1600028E09Rik|5330432J06Rik|2900002G04Rik|Mtap7d2	ENSMUSG00000041020
2445051	Map7d3	4933424A10Rik|Mtap7d3	ENSMUSG00000067878
2442208	Map9	5033421J10Rik|5330427D05Rik|ASAP|Mtap9	ENSMUSG00000033900
1346858	Mapk1	p42mapk|MAPK2|Prkm1|Erk2|9030612K14Rik	ENSMUSG00000063358
1346863	Mapk10	p493F12|JNK3|Serk2|C230008H04Rik	ENSMUSG00000046709
1338024	Mapk11	Prkm11|p38beta|Sapk2|P38b	ENSMUSG00000053137
1353438	Mapk12	Sapk3|Erk6|P38gamma|Prkm12	ENSMUSG00000022610
1346864	Mapk13	p38 delta MAP kinase|SAPK4|Serk4	ENSMUSG00000004864
1346865	Mapk14	p38-alpha|p38|p38 MAP Kinase|Mxi2|CSBP2|Crk1|Csbp1|p38MAPK|p38a|p38 alpha|p38alpha|p38 MAP kinase alpha|p38 MAPK	ENSMUSG00000053436
2652894	Mapk15		ENSMUSG00000063704
1916796	Mapk1ip1	Miss|2310009E07Rik	ENSMUSG00000041775
2444022	Mapk1ip1l	C130032J12Rik	ENSMUSG00000021840
1346859	Mapk3	Erk-1|p44 MAP kinase|p44erk1|p44mapk|Prkm3|Erk1|Esrk1|Mtap2k	ENSMUSG00000063065
2444559	Mapk4	Erk3-related|p63Mapk|A330097D03Rik	ENSMUSG00000024558
1354946	Mapk6	Prkm6|ERK3|Prkm4|Erk3|Mapk63|Mapk4|D130053K17Rik|2610021I23Rik	ENSMUSG00000042688
2181531	Mapk6-ps1		
1346347	Mapk7	ERK5|BMK1|big MAP kinase 1|Erk5-T|b2b2346Clo	ENSMUSG00000001034
1346861	Mapk8	JNK1|c-Jun N-terminal kinase|Prkm8	ENSMUSG00000021936
1309464	Mapk8ip1	JIP-1|MAPK8IP1|IB1|Prkm8ip|mjip-2a|Skip|Jip1	ENSMUSG00000027223
1926555	Mapk8ip2	JNK-interacting protein|Jip2|3230402N03Rik|IB2	ENSMUSG00000022619
1353598	Mapk8ip3	JNK-interacting protein 3|Jip3|JSAP1|JUN/SAPK-associated protein 1|JSAP1d|JSAP1c|JSAP1b|JSAP1a|c-Jun NH2-terminal kinase (JNK)/stress-activated protein kinase-associated protein 1|sunday driver 2|Syd2|D17Wsu15e	ENSMUSG00000024163
1346862	Mapk9	JNK2|JNK/SAPK alpha|Prkm9|c-Jun N-terminal kinase	ENSMUSG00000020366
2444554	Mapkap1	D230039K05Rik|Sin1	ENSMUSG00000038696
109298	Mapkapk2	MAPKAP kinase 2|Rps6kc1|MK2	ENSMUSG00000016528
2143163	Mapkapk3	MK3	ENSMUSG00000032577
1333110	Mapkapk5	PRAK|MK5	ENSMUSG00000029454
1347004	Mapkbp1	Jnkbp1|2810483F24Rik	ENSMUSG00000033902
891995	Mapre1	Eb1|BIM1p|D2Ertd459e|5530600P05Rik	ENSMUSG00000027479
106271	Mapre2	D18Abb1e|RP1|EB2|C820009F03Rik	ENSMUSG00000024277
2140967	Mapre3	EB3	ENSMUSG00000029166
97180	Mapt	Mtapt|Tau	ENSMUSG00000018411
1920175	Marchf1	2900024D24Rik|March1	ENSMUSG00000036469
2443469	Marchf10	4933417C16Rik|Rnf190|OTTMUSG00000002847|March10	ENSMUSG00000078627
3608327	Marchf11	March11	ENSMUSG00000022269
1925915	Marchf2	9530046H09Rik|March2	ENSMUSG00000079557
2443667	Marchf3	6330411I15Rik|A530081L18Rik|March3	ENSMUSG00000032656
2683550	Marchf4	March4	ENSMUSG00000039372
1915207	Marchf5	2310008I22Rik|E130202O05Rik|1810015H18Rik|MARCH-V|2700055A20Rik|Rnf153|5730499H23Rik|MITOL|March5	ENSMUSG00000023307
2442773	Marchf6	F830029L24Rik|March6	ENSMUSG00000039100
1931053	Marchf7	Axot|Gtrgeo17|March7	ENSMUSG00000026977
1919029	Marchf8	1300017E09Rik|Mir|March8	ENSMUSG00000025702
2446144	Marchf9	March9	ENSMUSG00000040502
96907	Marcks	Macs	ENSMUSG00000069662
97143	Marcksl1	Mrp|Macs3|Macs2|D4Bc1|F52|MacMARCKS|Mlp|Macs-3|Macs-2	ENSMUSG00000047945
97144	Marcksl1-ps1	Mrp-rs1|Mlp-rs1	
97145	Marcksl1-ps2	Mrp-rs2|Mlp-rs2	
97146	Marcksl1-ps3	Mrp-rs3|Mlp-rs3|Gm9106	
97147	Marcksl1-ps4	Mrp-rs4|Mlp-rs4	ENSMUSG00000086265
97148	Marcksl1-ps5	Mrp-rs5|Mlp-rs5|Gm9089	ENSMUSG00000084197
1309998	Marco	Scara2	ENSMUSG00000026390
5611025	Marcol	Gm37797	ENSMUSG00000110628
2444505	Marf1	4921513D23Rik	ENSMUSG00000060657
2664902	Mark1	Emk3|B930025N23Rik	ENSMUSG00000026620
2685170	Mark1-ps1	LOC224876|Gm324	ENSMUSG00000105473
5645794	Mark1-ps2	Gm7225	ENSMUSG00000105075
5011703	Mark1-ps3	Gm19518	
99638	Mark2	Par-1|Emk	ENSMUSG00000024969
1341865	Mark3	ETK-1|1600015G02Rik|A430080F22Rik|C-TAK1	ENSMUSG00000007411
1920955	Mark4	Markl1|2410090P21Rik	ENSMUSG00000030397
3647884	Mark4-ps	Gm9221	ENSMUSG00000105921
1345633	Mars1	MetRS|methionine tRNA ligase|methionyl-tRNA synthetase|Mars	ENSMUSG00000040354
2444136	Mars2	C730026E21Rik	ENSMUSG00000046994
2147570	Marveld1	Mrvldc1	ENSMUSG00000044345
2446166	Marveld2	Mrvldc2|Tricellulin|Tric|Tric-c|Tric-b|Tric-a	ENSMUSG00000021636
1920858	Marveld3	MARVD3|1810006A16Rik|Mrvldc3	ENSMUSG00000001672
96918	Mas1	Mas-1|Mas receptor|MasR	ENSMUSG00000068037
6695700	Mascrna		
3845902	Maskbp3	Ankhd1-Eif4ebp3	ENSMUSG00000117942
88492	Masp1	Crarf	ENSMUSG00000022887
1330832	Masp2	MAp19|MASP-2	ENSMUSG00000028979
1861901	Mast1	9430008B02Rik|SAST170|SAST	ENSMUSG00000053693
894676	Mast2	MAST205|Mtssk	ENSMUSG00000003810
2683541	Mast3		ENSMUSG00000031833
1918885	Mast4	4930420O11Rik	ENSMUSG00000034751
1914371	Mastl	THC2|2700091H24Rik	ENSMUSG00000026779
88017	Mat1a	AdoMet|SAMS|MAT|SAMS1|MATA1|Ams	ENSMUSG00000037798
2443731	Mat2a	D630045P18Rik	ENSMUSG00000053907
1913667	Mat2b	MATIIbeta|2410018D16Rik|1110064C04Rik	ENSMUSG00000042032
1921606	Matcap1	MATCAP|4931428F04Rik	ENSMUSG00000014837
1915533	Matcap2	9530077C05Rik	ENSMUSG00000036411
99259	Matk	Ntk|HYL|CHK|Csk homologous kinase	ENSMUSG00000004933
106591	Matn1	matrilin-1|CMP|Crtm|Mat1	ENSMUSG00000040533
109613	Matn2	Crtm2	ENSMUSG00000022324
1328350	Matn3		ENSMUSG00000020583
1328314	Matn4	matrilin-4	ENSMUSG00000016995
1298379	Matr3	D030046F20Rik|2810017I02Rik|1110061A14Rik	ENSMUSG00000037236
1298409	Matr3-ps1		
1298410	Matr3-ps2		ENSMUSG00000089748
1921799	Mau2	A930019L04Rik|9130404D08Rik	ENSMUSG00000031858
2444773	Mavs	IPS-1|D430028G21Rik	ENSMUSG00000037523
96921	Max	bHLHd4|bHLHd5|bHLHd6|bHLHd7|bHLHd8	ENSMUSG00000059436
1338823	Maz	Pur-1|PUR1|SAF-2|SAF-1	ENSMUSG00000030678
96922	Mb		ENSMUSG00000018893
1917028	Mb21d2	1600021P15Rik	ENSMUSG00000051065
1333811	Mbd1	PCM1|Cxxc3	ENSMUSG00000024561
1333813	Mbd2	MBD2a	ENSMUSG00000024513
1333812	Mbd3		ENSMUSG00000035478
1920753	Mbd3l1	1700070G05Rik|Mbd3l|1700095H13Rik	ENSMUSG00000038691
2158460	Mbd3l2		ENSMUSG00000047508
1333850	Mbd4	Med1	ENSMUSG00000030322
2138934	Mbd5	9430004D19Rik|C030040A15Rik|OTTMUSG00000012483	ENSMUSG00000036792
106378	Mbd6	D10Wsu93e	ENSMUSG00000025409
1918320	Mbip	4933408E06Rik	ENSMUSG00000021028
96923	Mbl1	MBL-A|MBP-A	ENSMUSG00000037780
96924	Mbl2	MBL-C|MBL|MBP-C	ENSMUSG00000024863
2679717	Mblac1		ENSMUSG00000049285
1920102	Mblac2	2900024O10Rik	ENSMUSG00000051098
1928482	Mbnl1		ENSMUSG00000027763
2145597	Mbnl2	1110002M11Rik	ENSMUSG00000022139
2444912	Mbnl3	E430034C16Rik|CHCR|A530038J18Rik	ENSMUSG00000036109
2387184	Mboat1	9130215M02Rik|Oact1	ENSMUSG00000038732
1914466	Mboat2	2810049G06Rik|Oact2	ENSMUSG00000020646
2685017	Mboat4	LOC234155|GOAT	ENSMUSG00000071113
1924832	Mboat7	5730589L02Rik|mBB1|Leng4|Lpiat1	ENSMUSG00000035596
96925	Mbp	Hmbpr|golli-mbp|jve	ENSMUSG00000041607
2143977	Mbtd1	hemp	ENSMUSG00000059474
1927235	Mbtps1	subtilisin/kexin isozyme-1|SKI-1|S1P|0610038M03Rik|site-1 protease	ENSMUSG00000031835
2444506	Mbtps2	9630032G22Rik	ENSMUSG00000046873
99456	Mc1r	e|Mshra|extension recessive yellow|Mcr1	ENSMUSG00000074037
96928	Mc2r	adrenocorticotropic hormone receptor|Acthr	ENSMUSG00000045569
96929	Mc3r		ENSMUSG00000038537
99457	Mc4r	Fatboy|Pkcp	ENSMUSG00000047259
99420	Mc5r		ENSMUSG00000007480
1933966	Mcam	s-gicerin|1-gicerin|Muc18|s-endo|CD146	ENSMUSG00000032135
2388651	Mcat		ENSMUSG00000048755
96930	Mcc	D18Ertd451e	ENSMUSG00000071856
1919289	Mccc1	1810045E08Rik|MCCalpha|MCCA|2310058B18Rik	ENSMUSG00000027709
3590669	Mccc1os	A330050B17Rik	ENSMUSG00000086392
1925288	Mccc2	4930552N12Rik	ENSMUSG00000021646
1920974	Mcee	1110007A04Rik	ENSMUSG00000033429
1916439	Mcemp1	1810033B17Rik	ENSMUSG00000013974
96932	Mcf2	Dbl|B230117G22Rik	ENSMUSG00000031139
103263	Mcf2l	Dbs|C130040G20Rik	ENSMUSG00000031442
2183439	Mcfd2	1810021C21Rik|LMAN1IP|F5F8D	ENSMUSG00000024150
2180756	Mchr1	melanin-concentrating hormone receptor 1|MCH-1R|Gpr24-9|Mch1r|Gpr24	ENSMUSG00000050164
3648807	Mcidas	Gm6320|Idas|multicilin|Mci|Mcin	ENSMUSG00000074651
101769	Mcl1	Mcl-1	ENSMUSG00000038612
101768	Mcl1-rs1		
1917274	Mcm10	C330019M07Rik|2410041F14Rik	ENSMUSG00000026669
105380	Mcm2	CDCL1|BM28|Mcmd2	ENSMUSG00000002870
101845	Mcm3	p1.m|P1|Mcmd	ENSMUSG00000041859
1930089	Mcm3ap	GANP	ENSMUSG00000001150
103199	Mcm4	mCdc21|Cdc21|Mcmd4|19G	ENSMUSG00000022673
103197	Mcm5	mCD46|Cdc46|Mcmd5	ENSMUSG00000005410
1298227	Mcm6	Mcmd6|D1Wsu22e	ENSMUSG00000026355
1298398	Mcm7	mCDC47|Mcmd7	ENSMUSG00000029730
1913884	Mcm8	5730432L01Rik	ENSMUSG00000027353
1918817	Mcm9	9030408O17Rik|Mcmdc1	ENSMUSG00000058298
1920977	Mcmbp	1110007A13Rik	ENSMUSG00000048170
3045334	Mcmdc2	6030422M02Rik	ENSMUSG00000046101
1890498	Mcoln1	2210015I05Rik|mucolipidin|TRPML1	ENSMUSG00000004567
1915529	Mcoln2	3300002C04Rik|mucolipidin 2|TRPML2	ENSMUSG00000011008
1890500	Mcoln3	varitint-waddler|Va|6720490O21Rik|TRPML3	ENSMUSG00000036853
2443308	Mcph1	5430437K10Rik|BRIT1|D030046N04Rik	ENSMUSG00000039842
96937	Mcpt1	Mcp-1	ENSMUSG00000022227
96938	Mcpt2	MMCP-2|Mcp-2|MMCP-2	ENSMUSG00000022226
96940	Mcpt4	myonase|MMCP-4B|MMCP-4A|MMCP-4|Mcp-4|Mcp4	ENSMUSG00000061068
1261780	Mcpt8	MMCP-8	ENSMUSG00000022157
1194491	Mcpt9		ENSMUSG00000071361
102792	Mcptl	MMCP-L|MMCP-L	
102769	Mcpt-ps1	MMCP-(Y)1	ENSMUSG00000115592
2384752	Mcrip1	BC003940|Fam195b	ENSMUSG00000061111
1915491	Mcrip2	9530058B02Rik|Fam195a	ENSMUSG00000025732
1858420	Mcrs1	P78|ICP22BP|MSP58|C78274	ENSMUSG00000037570
1926021	Mctp1	2810465F10Rik	ENSMUSG00000021596
2685335	Mctp2	LOC244049	ENSMUSG00000032776
1916245	Mcts1	MCT-1|1500019M23Rik	ENSMUSG00000000355
1913655	Mcts2	2400002F11Rik	ENSMUSG00000042814
3026965	Mcu	2010012O16Rik|D130073L02Rik|Ccdc109a	ENSMUSG00000009647
1914065	Mcub	9030408N13Rik|Ccdc109b	ENSMUSG00000027994
1923387	Mcur1	6230416A05Rik|Ccdc90a	ENSMUSG00000021371
3525201	Mdc1	NFBD1	ENSMUSG00000061607
107687	Mdfi	I-mf|I-mfa	ENSMUSG00000032717
104611	Mdfic	clone 1.5|Kdt1	ENSMUSG00000041390
2685611	Mdfic2	LOC330390|Gm765	ENSMUSG00000090667
1922012	Mdga1	1200011I03Rik|Mamdc3	ENSMUSG00000043557
2444706	Mdga2	Mdga2|9330209L04Rik|6720489L24Rik|Mamdc1|Adp	ENSMUSG00000034912
97051	Mdh1	Mor-2|MDH-s|Mor2|B230377B03Rik	ENSMUSG00000020321
1923918	Mdh1b	1700124B08Rik	ENSMUSG00000025963
97050	Mdh2	Mor-1|Mdh-2|Mor1	ENSMUSG00000019179
96949	Mdk	MK|Mek	ENSMUSG00000027239
103029	Mdk-ps1	Mak-rs1	ENSMUSG00000081677
96951	Mdm1	Mdm-1	ENSMUSG00000020212
96952	Mdm2	Mdm-2|1700007J15Rik	ENSMUSG00000020184
107934	Mdm4	Mdmx|4933417N07Rik	ENSMUSG00000054387
2136991	Mdm4-ps		ENSMUSG00000081739
1926159	Mdn1	LOC213784|4833432B22Rik|D4Abb1e	ENSMUSG00000058006
1915131	Mdp1	1810034K20Rik	ENSMUSG00000002329
1916841	Mdrl	2310010G23Rik	
97043	Me1	Mod-1|Mdh-1|D9Ertd267e|Mod1	ENSMUSG00000032418
2147351	Me2	D030040L20Rik	ENSMUSG00000024556
1916679	Me3	B230207H15Rik|1700020C08Rik	ENSMUSG00000030621
96957	Mea1	Mea-1	ENSMUSG00000002768
1917338	Meaf6	2810036M01Rik|2310005N01Rik	ENSMUSG00000028863
1921597	Meak7	4632415K11Rik|Tldc1	ENSMUSG00000034105
95457	Mecom	ZNFPR1B1|Prdm3|MDS1-EVI1|Evi-1|D630039M04Rik|Jbo|Evi1|Mds1	ENSMUSG00000027684
4439646	Mecomos	Gm16722	ENSMUSG00000085702
99918	Mecp2	WBP10|Mbd5|1500041B07Rik|D630021H01Rik	ENSMUSG00000031393
1349441	Mecr	Nrbf1	ENSMUSG00000028910
1100846	Med1	TRAP 220|TRAP220|CRSP210|DRIP205|Pparbp|l11Jus15|PBP	ENSMUSG00000018160
106331	Med10	D13Wsu50e	ENSMUSG00000021598
1913422	Med11	1110030J09Rik	ENSMUSG00000018923
1926212	Med12	OPA-1|Mopa|Trap230|Tnrc11	ENSMUSG00000079487
2139916	Med12l		ENSMUSG00000056476
3029632	Med13	Trap240|1110067M05Rik|Thrap1	ENSMUSG00000034297
2670178	Med13l	2210413I17Rik|6330591G05Rik|Trap240L|9030618F05Rik|Thrap2	ENSMUSG00000018076
1349442	Med14	ORF1|LOC270579|9930001L01Rik|Trap170|Crsp2|ENSMUSG00000073278	ENSMUSG00000064127
2137379	Med15	A230074L19Rik|Pcqap	ENSMUSG00000012114
2158394	Med16	95kDa|Trap95|Thrap5	ENSMUSG00000013833
2182585	Med17	C330002H14Rik|Trap80|Crsp6	ENSMUSG00000031935
1914469	Med18	2810046C01Rik	ENSMUSG00000066042
1914234	Med19	LCMR1|2410018M14Rik|3110040A13Rik	ENSMUSG00000027080
1929648	Med20	1110011O05Rik|2410115I17Rik|Trfp	ENSMUSG00000092558
1347064	Med21	Srb7|0610007L03Rik|D6Ertd782e|Surb7	ENSMUSG00000030291
98446	Med22	Surf-5|Surf5	ENSMUSG00000015776
1917458	Med23	ESTM7|3000002A17Rik|X83317|Crsp3|Sur2|sno	ENSMUSG00000019984
1344385	Med24	Trap100|D11Ertd307e|R75526|100kDa|DRIP100|Gse2|Pparb2|Thrap4	ENSMUSG00000017210
1922863	Med25	ESTM2|2610529E18Rik|2610034E13Rik	ENSMUSG00000002968
1917875	Med26	5730493L18Rik|Crsp7	ENSMUSG00000045248
1916225	Med27	1500015J03Rik|2310042P07Rik|D2Ertd434e|Crsp8	ENSMUSG00000026799
1914249	Med28	Eg1|1500003D12Rik|magicin	ENSMUSG00000015804
1914474	Med29	2810405O22Rik|Ixl	ENSMUSG00000003444
1917040	Med30	2510044J04Rik|1810038N03Rik|Trap25|Thrap6	ENSMUSG00000038622
1914529	Med31	3110004H13Rik|l11Jus15	ENSMUSG00000020801
1914631	Med4	HSPC126|p36 TRAP/SMCC/PC2 subunit|DRIP36|2410046H15Rik|MED4|TRAP36|Vdrip	ENSMUSG00000022109
1917042	Med6	1500012F11Rik	ENSMUSG00000002679
1913463	Med7	Crsp33|1110063B05Rik|Crsp9	ENSMUSG00000020397
1915269	Med8	ARC32|2210021A15Rik	ENSMUSG00000006392
2183151	Med9	MED25|Med25	ENSMUSG00000061650
1916628	Med9os	1700013G23Rik	ENSMUSG00000085260
1917967	Medag	MEDA-4|6330406I15Rik	ENSMUSG00000029659
99532	Mef2a	A430079H05Rik	ENSMUSG00000030557
104526	Mef2b		ENSMUSG00000079033
5825566	Mef2bl	Gm45929	
99458	Mef2c	9930028G15Rik|5430401D19Rik	ENSMUSG00000005583
99533	Mef2d		ENSMUSG00000001419
1859396	Mefv	marenostrin|pyrin|FMF|TRIM20	ENSMUSG00000022534
1202886	Meg3	D12Bwg1266e|6330408G06Rik|2900016C05Rik|3110050O07Rik|Gtl2	ENSMUSG00000021268
2685177	Megf10	LOC240312|3000002B06Rik	ENSMUSG00000024593
1920951	Megf11	2410080H04Rik	ENSMUSG00000036466
1919351	Megf6	2600001P17Rik|Egfl3	ENSMUSG00000057751
2446294	Megf8	Egfl4|b2b288Clo|b2b1702Clo|m687Ddg	ENSMUSG00000045039
1918264	Megf9	4933405H16Rik|Egfl5	ENSMUSG00000039270
3028590	Mei1	mei1	ENSMUSG00000068117
1922283	Mei4	4930486G11Rik	ENSMUSG00000043289
1202878	Meig1	Meg1	ENSMUSG00000026650
1922097	Meikin	4930404A10Rik	ENSMUSG00000020332
1922428	Meiob	4930528F23Rik	ENSMUSG00000024155
2686410	Meioc	LOC268491|LOC380729|Gm1564	ENSMUSG00000051455
3647482	Meiosin	Bhmg1	ENSMUSG00000085601
104717	Meis1	C530044H18Rik	ENSMUSG00000020160
108564	Meis2	Meis2|Stra10|A430109D20Rik|Mrg1	ENSMUSG00000027210
108519	Meis3	Mrg2	ENSMUSG00000041420
107565	Mela	80kDa	
106924	Melk	MPK38	ENSMUSG00000035683
1353421	Meltf	MTf|CD228|melanotransferrin|Mfi2	ENSMUSG00000022780
1924140	Memo1	D930048L02Rik|0610016J10Rik	ENSMUSG00000058704
1316736	Men1	menin	ENSMUSG00000024947
103220	Meox1	Mox-1|Mox1|D330041M02Rik|squig	ENSMUSG00000001493
103219	Meox2	Gax|Mox-2|Mox2	ENSMUSG00000036144
96963	Mep1a	meprin A alpha-subunit|meprin alpha|Mep-1a|Mep-1|Mep1	ENSMUSG00000023914
96964	Mep1b	meprin beta|Mep-1b	ENSMUSG00000024313
106477	Mepce	D5Wsu46e|Bcdin3	ENSMUSG00000029726
2137384	Mepe	OF45	ENSMUSG00000053863
96965	Mertk	Tyro 12|Nyk|Eyk|Mer|nmf12	ENSMUSG00000014361
1891421	Mesd	2210015O11Rik|msd|Mesdc2	ENSMUSG00000038503
107785	Mesp1	bHLHc5	ENSMUSG00000030544
1096325	Mesp2	bHLHc6	ENSMUSG00000030543
96968	Mest	Peg1	ENSMUSG00000051855
96969	Met	HGF receptor|c-Met|Par4	ENSMUSG00000009376
96970	Met2	Met-2	
1922874	Metap1	1700029C17Rik	ENSMUSG00000005813
1913809	Metap1d	2310066F24Rik|3110033D18Rik|Metapl1	ENSMUSG00000041921
1929701	Metap2	p67|eIF-2-associated p67|A930035J23Rik|4930584B20Rik	ENSMUSG00000036112
3845761	Methig1	UbiE2-Hig1-4|UbiE-YGHL1|Mettl7a2-Higd1c|AB099516|Mettl7a2Higd1c	ENSMUSG00000093789
1917333	Metrn	1810034B16Rik	ENSMUSG00000002274
2384806	Metrnl	9430048M07Rik	ENSMUSG00000039208
1339986	Mettl1	2810012D02Rik	ENSMUSG00000006732
1918699	Mettl13	5630401D24Rik|Eef1aknmt	ENSMUSG00000026694
2442926	Mettl14	G430022H21Rik	ENSMUSG00000028114
1924144	Mettl15	0610027B03Rik|Mett5d1	ENSMUSG00000057234
1914743	Mettl16	2610100D03Rik|A830095F14Rik|2810013M15Rik|Mett10d	ENSMUSG00000010554
1098577	Mettl17	2310032K15Rik|D14Ertd209e|Mett11d1	ENSMUSG00000004561
1917212	Mettl18	2810422O20Rik	ENSMUSG00000041396
1289171	Mettl2	C130031G21Rik|PSENIP1|D11Ertd768e|2810438F06Rik	ENSMUSG00000020691
1914349	Mettl21a	2310038H17Rik|Fam119a	ENSMUSG00000025956
3611450	Mettl21c	A530098C11Rik	ENSMUSG00000047343
2685837	Mettl21e	LOC381340|4832428D23Rik	ENSMUSG00000046828
2384301	Mettl22		ENSMUSG00000039345
1921569	Mettl23	4933424L15Rik|1500035B17Rik|1110005A03Rik	ENSMUSG00000090266
3045338	Mettl24	9030224M15Rik	ENSMUSG00000045555
3041259	Mettl25	BC067068	ENSMUSG00000036009
2387197	Mettl25b	BC023814|Rrnad1	ENSMUSG00000004896
1915597	Mettl26	0610011F06Rik	ENSMUSG00000025731
1933146	Mettl27	Wbscr27	ENSMUSG00000040557
1927165	Mettl3	Spo8|2310024F18Rik|M6A	ENSMUSG00000022160
1924031	Mettl4	HsT661|2410198H06Rik|A730091E08Rik	ENSMUSG00000055660
3779337	Mettl4-ps1	ENSMUSG00000079356	ENSMUSG00000079356
1922672	Mettl5	2810410A08Rik	ENSMUSG00000051730
1922537	Mettl5os	4930550G17Rik	ENSMUSG00000085735
1914261	Mettl6	1600013P15Rik	ENSMUSG00000021891
2385142	Mettl8	TIP	ENSMUSG00000041975
1914862	Mettl9	Drev|0610012D09Rik	ENSMUSG00000030876
1919890	Mex3a	Rkhd4|2700083E18Rik	ENSMUSG00000074480
1918252	Mex3b	4931439A04Rik|Rkhd3	ENSMUSG00000057706
2652843	Mex3c	BM-013|A130001D14Rik|Rkhd2	ENSMUSG00000037253
2681847	Mex3d	Rkhd1	ENSMUSG00000048696
2140270	Mexis	LOC381524|AI427809	ENSMUSG00000086712
1914782	Mfap1a	4432409M24Rik|Mfap1	ENSMUSG00000068479
3694697	Mfap1b		ENSMUSG00000048222
99559	Mfap2	Magp	ENSMUSG00000060572
1924068	Mfap3	2700079M14Rik|2610509F16Rik	ENSMUSG00000020522
1918556	Mfap3l	5430405D20Rik|NYD-sp9|4933428A15Rik	ENSMUSG00000031647
1342276	Mfap4	1110007F23Rik	ENSMUSG00000042436
1354387	Mfap5	MAGP-2	ENSMUSG00000030116
1922984	Mff	5230400G24Rik	ENSMUSG00000026150
102768	Mfge8	Mfgm|SED1|MFG-E8|lactadherin|EGF/factor VIII	ENSMUSG00000030605
1098644	Mfhas1	2310066G09Rik|D8Ertd91e	ENSMUSG00000070056
1914664	Mfn1	6330416C07Rik|2310002F04Rik|D3Ertd265e|HR2	ENSMUSG00000027668
2442230	Mfn2	hypertension related protein 1|D630023P19Rik|Fzo	ENSMUSG00000029020
1095404	Mfng	manic fringe	ENSMUSG00000018169
2385957	Mfrp		ENSMUSG00000034739
1914118	Mfsd1	1200003O06Rik	ENSMUSG00000027775
1915544	Mfsd10	0610009O03Rik|Tetran	ENSMUSG00000001082
1917150	Mfsd11	2600014M03Rik	ENSMUSG00000020818
3604804	Mfsd12	Wdt1|F630110N24Rik|gr	ENSMUSG00000034854
1922396	Mfsd13a	4930449A08Rik|4930538D17Rik|Tmem180	ENSMUSG00000025227
1921716	Mfsd13b	4933427G17Rik	ENSMUSG00000030877
1201609	Mfsd14a	Hiat1	ENSMUSG00000089911
1913881	Mfsd14b	5730414C17Rik|Hiatl1	ENSMUSG00000038212
1923824	Mfsd2a	major facilitator superfamily domain containing 2A|1700018O18Rik|Mfsd2	ENSMUSG00000028655
3583946	Mfsd2b	major facilitator superfamily domain containing 2B|Gm1964	ENSMUSG00000037336
1916822	Mfsd3	2310010G13Rik	ENSMUSG00000019080
2442786	Mfsd4a	A930031D07Rik|Mfsd4	ENSMUSG00000059149
2143575	Mfsd4b1	AI317395	ENSMUSG00000038522
